id,bodyType,color,engineDisplacement,enginePower,fuelType,mileage,numberOfDoors,productionDate,transmission,ownersNumber,drive,state,source,price,new,dublicate_ptc,no_ptc,original_ptc
13293,внедорожник,синий,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,avito,3218596.0,1,0,1,0
13294,внедорожник,серебристый,3.0,272.0,бензин,150000.0,5.0,2008.0,1.0,1.0,1,1.0,avito,820000.0,0,0,0,1
13295,купе,синий,2.0,190.0,дизель,95000.0,2.0,2014.0,1.0,2.0,1,1.0,avito,1675000.0,0,0,0,1
13296,внедорожник,коричневый,2.0,184.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,avito,3371053.0,1,0,1,0
13297,внедорожник,синий,3.0,264.0,бензин,107956.0,5.0,2007.0,1.0,3.0,1,1.0,avito,775000.0,0,0,0,1
13298,внедорожник,белый,2.0,184.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,avito,3467440.0,1,0,1,0
13299,внедорожник,чёрный,3.0,313.0,дизель,83000.0,5.0,2016.0,1.0,1.0,1,1.0,avito,3000000.0,0,0,0,1
13300,седан,чёрный,2.0,184.0,бензин,34412.0,4.0,2013.0,1.0,1.0,0,1.0,avito,1390000.0,0,0,0,1
13301,седан,чёрный,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,avito,6265600.0,1,0,1,0
13302,внедорожник,чёрный,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,avito,3453200.0,1,0,1,0
13303,хетчбек,серый,1.6,115.0,бензин,221000.0,5.0,2005.0,0.0,3.0,0,1.0,avito,400000.0,0,0,0,1
13304,седан,белый,2.0,184.0,бензин,110000.0,4.0,2013.0,1.0,3.0,0,1.0,avito,1085000.0,0,0,0,1
13305,седан,чёрный,6.6,609.0,бензин,111431.0,4.0,2017.0,1.0,3.0,1,1.0,avito,4198000.0,0,0,0,1
13306,внедорожник,серый,2.0,249.0,бензин,27014.0,5.0,2018.0,1.0,1.0,1,1.0,avito,2780000.0,0,0,0,1
13307,внедорожник,чёрный,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,avito,6170000.0,1,0,1,0
13308,внедорожник,серебристый,2.5,192.0,бензин,160000.0,5.0,2004.0,1.0,3.0,1,1.0,avito,490000.0,0,0,0,1
13309,внедорожник,чёрный,3.0,340.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,avito,5934000.0,1,0,1,0
13310,внедорожник,белый,3.0,340.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,avito,5934000.0,1,0,1,0
13311,седан,чёрный,4.4,450.0,бензин,122000.0,4.0,2013.0,1.0,3.0,1,1.0,avito,1070000.0,0,0,0,1
13312,седан,серый,2.5,218.0,бензин,223594.0,4.0,2006.0,1.0,4.0,1,1.0,avito,450000.0,0,0,0,1
13313,купе,чёрный,5.0,507.0,бензин,69000.0,2.0,2008.0,2.0,3.0,0,1.0,avito,1500000.0,0,0,0,1
13314,внедорожник,белый,3.0,340.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,avito,6345000.0,1,0,1,0
13315,внедорожник,чёрный,3.0,340.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,avito,6345000.0,1,0,1,0
13316,седан,чёрный,2.0,245.0,бензин,153000.0,4.0,2011.0,1.0,3.0,0,1.0,avito,850000.0,0,0,0,1
13317,внедорожник,чёрный,3.0,272.0,бензин,320000.0,5.0,2007.0,1.0,3.0,1,1.0,avito,700000.0,0,0,0,1
13318,внедорожник,чёрный,2.0,192.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,avito,2607700.0,1,0,1,0
13319,внедорожник,чёрный,2.0,192.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,avito,2607700.0,1,0,1,0
13320,внедорожник,белый,2.0,192.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,avito,2741200.0,1,0,1,0
13321,внедорожник,синий,2.0,150.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,avito,2554300.0,1,0,1,0
13322,внедорожник,синий,2.0,192.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,avito,2741200.0,1,0,1,0
13323,внедорожник,белый,2.0,192.0,бензин,17000.0,5.0,2018.0,1.0,1.0,1,1.0,avito,2200000.0,0,0,0,1
13324,внедорожник,белый,2.0,184.0,бензин,99000.0,5.0,2012.0,1.0,4.0,1,1.0,avito,970000.0,0,0,0,1
13325,купе,синий,3.0,306.0,бензин,80500.0,2.0,2014.0,1.0,1.0,1,1.0,avito,1700000.0,0,0,0,1
13326,седан,чёрный,2.9,193.0,дизель,380000.0,4.0,1999.0,1.0,4.0,0,1.0,avito,650000.0,0,0,0,1
13327,внедорожник,серый,3.0,400.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,avito,9925300.0,1,0,1,0
13328,внедорожник,белый,2.0,249.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,avito,3622300.0,1,0,1,0
13329,внедорожник,синий,2.0,249.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,avito,3622300.0,1,0,1,0
13330,внедорожник,чёрный,2.0,249.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,avito,3622300.0,1,0,1,0
13331,внедорожник,чёрный,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,avito,3657900.0,1,0,1,0
13332,внедорожник,серый,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,avito,3657900.0,1,0,1,0
13333,внедорожник,белый,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,avito,3657900.0,1,0,1,0
13334,седан,серый,2.5,192.0,бензин,283000.0,4.0,2004.0,1.0,3.0,0,1.0,avito,510000.0,0,0,0,1
13335,внедорожник,белый,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,avito,4094000.0,1,0,1,0
13336,внедорожник,чёрный,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,avito,4094000.0,1,0,1,0
13337,хетчбек,серый,1.6,136.0,бензин,139720.0,5.0,2013.0,1.0,2.0,0,1.0,avito,704000.0,0,0,0,1
13338,внедорожник,белый,3.0,264.0,бензин,317000.0,5.0,2008.0,1.0,1.0,1,1.0,avito,840000.0,0,0,0,1
13339,седан,серебристый,2.0,143.0,бензин,217000.0,4.0,2003.0,0.0,2.0,0,1.0,avito,340000.0,0,0,0,1
13340,седан,чёрный,2.5,218.0,бензин,222105.0,4.0,2007.0,1.0,4.0,0,1.0,avito,450000.0,0,0,0,1
13341,седан,белый,1.5,136.0,бензин,24350.0,4.0,2018.0,1.0,1.0,0,1.0,avito,1535000.0,0,0,0,1
13342,внедорожник,серый,3.0,340.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,avito,5380000.0,1,0,1,0
13343,внедорожник,чёрный,3.0,340.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,avito,5380000.0,1,0,1,0
13344,внедорожник,белый,3.0,340.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,avito,5380000.0,1,0,1,0
13345,седан,серый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,avito,3282400.0,1,0,1,0
13346,внедорожник,синий,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,avito,6400000.0,1,0,1,0
13347,седан,серый,2.0,184.0,бензин,5000.0,4.0,2014.0,1.0,4.0,1,0.0,avito,812250.0,0,0,0,1
13348,седан,чёрный,3.0,249.0,дизель,0.0,4.0,2019.0,1.0,,1,1.0,avito,7706550.0,0,0,0,1
13349,внедорожник,коричневый,2.0,184.0,дизель,129000.0,5.0,2013.0,1.0,4.0,1,1.0,avito,820000.0,0,0,0,1
13350,внедорожник,серый,2.0,192.0,бензин,16000.0,5.0,2018.0,1.0,1.0,1,1.0,avito,1877000.0,0,0,0,1
13351,хетчбек,белый,1.5,136.0,бензин,52318.0,5.0,2017.0,1.0,2.0,0,1.0,avito,1236000.0,0,0,0,1
13352,внедорожник,чёрный,2.0,150.0,бензин,70000.0,5.0,2014.0,1.0,2.0,0,1.0,avito,945000.0,0,0,0,1
13353,седан,синий,4.0,306.0,бензин,189000.0,4.0,2007.0,1.0,2.0,0,1.0,avito,455000.0,0,0,0,1
13354,внедорожник,синий,3.0,340.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,avito,6709800.0,1,0,1,0
13355,седан,белый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,avito,2930151.0,1,0,1,0
13356,седан,чёрный,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,avito,4171200.0,1,0,1,0
13357,внедорожник,белый,3.0,306.0,бензин,88904.0,5.0,2015.0,1.0,4.0,1,1.0,avito,1899000.0,0,0,0,1
13358,внедорожник,синий,4.4,320.0,бензин,105000.0,5.0,2004.0,1.0,3.0,1,0.0,avito,150000.0,0,0,0,1
13359,внедорожник,чёрный,3.0,313.0,дизель,80000.0,5.0,2017.0,1.0,1.0,1,1.0,avito,3290000.0,0,0,0,1
13360,внедорожник,серебристый,2.0,184.0,бензин,60800.0,5.0,2013.0,1.0,1.0,1,1.0,avito,1245000.0,0,0,0,1
13361,внедорожник,синий,2.0,190.0,дизель,2016.0,5.0,2019.0,1.0,1.0,1,1.0,avito,3482997.0,0,0,0,1
13362,внедорожник,чёрный,3.0,400.0,дизель,23000.0,5.0,2018.0,1.0,1.0,1,1.0,avito,5499000.0,0,0,0,1
13363,купе,коричневый,2.0,46.0,бензин,10000.0,2.0,1948.0,0.0,3.0,0,1.0,avito,6000000.0,0,0,0,1
13364,внедорожник,белый,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,avito,6760000.0,1,0,1,0
13365,седан,красный,2.0,136.0,бензин,172665.0,4.0,2008.0,1.0,3.0,0,1.0,avito,330000.0,0,0,0,1
13366,седан,синий,6.0,445.0,бензин,230000.0,4.0,2004.0,1.0,3.0,0,1.0,avito,300000.0,0,0,0,1
13367,внедорожник,коричневый,2.0,190.0,дизель,28000.0,5.0,2015.0,1.0,2.0,1,1.0,avito,2150000.0,0,0,0,1
13368,внедорожник,серый,3.0,249.0,дизель,42500.0,5.0,2017.0,1.0,1.0,1,1.0,avito,3000000.0,0,0,0,1
13369,седан,серый,3.0,340.0,бензин,0.0,4.0,2019.0,1.0,,1,1.0,avito,7250000.0,0,0,0,1
13370,внедорожник,чёрный,4.4,286.0,бензин,333500.0,5.0,2001.0,1.0,3.0,1,1.0,avito,550000.0,0,0,0,1
13371,хетчбек,чёрный,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,avito,4115709.0,1,0,1,0
13372,седан,серый,4.4,450.0,бензин,38100.0,4.0,2016.0,1.0,1.0,1,1.0,avito,3000000.0,0,0,0,1
13373,внедорожник,чёрный,3.0,306.0,бензин,63000.0,5.0,2015.0,1.0,2.0,1,1.0,avito,2400000.0,0,0,0,1
13374,внедорожник,белый,3.0,272.0,бензин,230000.0,5.0,2007.0,1.0,3.0,1,1.0,avito,600000.0,0,0,0,1
13375,седан,серый,2.5,170.0,бензин,383074.0,4.0,1999.0,1.0,4.0,0,1.0,avito,245000.0,0,0,0,1
13376,седан,чёрный,1.5,136.0,бензин,8000.0,4.0,2019.0,1.0,1.0,0,1.0,avito,1900000.0,0,0,0,1
13377,седан,чёрный,2.0,184.0,бензин,139000.0,4.0,2014.0,1.0,3.0,0,1.0,avito,985000.0,0,0,0,1
13378,купе,чёрный,2.5,218.0,бензин,218158.0,2.0,2008.0,1.0,3.0,1,1.0,avito,597000.0,0,0,0,1
13379,седан,серый,3.0,249.0,дизель,63000.0,4.0,2017.0,1.0,4.0,1,1.0,avito,2730000.0,0,0,0,1
13380,седан,белый,1.8,115.0,бензин,300000.0,4.0,1993.0,0.0,4.0,0,1.0,avito,215000.0,0,0,0,1
13381,седан,чёрный,3.0,306.0,бензин,62130.0,4.0,2008.0,1.0,1.0,0,0.0,avito,500000.0,0,0,0,1
13382,внедорожник,синий,2.0,190.0,дизель,10000.0,5.0,2019.0,1.0,1.0,1,1.0,avito,3000000.0,0,0,0,1
13383,седан,серый,2.0,184.0,бензин,123000.0,4.0,2014.0,1.0,2.0,0,1.0,avito,900000.0,0,0,0,1
13384,внедорожник,серебристый,2.5,163.0,дизель,381000.0,5.0,2002.0,1.0,4.0,0,1.0,avito,280000.0,0,0,0,1
13385,хетчбек,белый,1.6,115.0,бензин,82000.0,3.0,2011.0,1.0,3.0,0,1.0,avito,510000.0,0,0,0,1
13386,внедорожник,чёрный,3.0,235.0,дизель,156403.0,5.0,2009.0,1.0,4.0,1,1.0,avito,1299000.0,0,0,0,1
13387,купе,белый,5.0,300.0,бензин,231000.0,2.0,1992.0,1.0,4.0,0,1.0,avito,950000.0,0,0,0,1
13388,внедорожник,серый,2.5,218.0,бензин,110000.0,5.0,2008.0,1.0,3.0,1,1.0,avito,575000.0,0,0,0,1
13389,внедорожник,белый,2.0,192.0,бензин,36500.0,5.0,2018.0,1.0,2.0,1,1.0,avito,1890000.0,0,0,0,1
13390,хетчбек,белый,1.6,115.0,бензин,150000.0,5.0,2010.0,1.0,4.0,0,1.0,avito,457000.0,0,0,0,1
13391,внедорожник,чёрный,4.4,407.0,бензин,178000.0,5.0,2011.0,1.0,2.0,1,1.0,avito,1050000.0,0,0,0,1
13392,внедорожник,белый,3.0,245.0,дизель,111000.0,5.0,2012.0,1.0,3.0,1,1.0,avito,1599999.0,0,0,0,1
13393,открытый,чёрный,4.0,420.0,бензин,163424.0,2.0,2008.0,2.0,3.0,0,1.0,avito,1699000.0,0,0,0,1
13394,седан,чёрный,4.4,450.0,бензин,52642.0,4.0,2018.0,1.0,2.0,1,1.0,avito,4037000.0,0,0,0,1
13395,хетчбек,чёрный,1.8,116.0,бензин,183000.0,3.0,2002.0,1.0,4.0,0,1.0,avito,280000.0,0,0,0,1
13396,седан,белый,1.6,136.0,бензин,193000.0,4.0,2013.0,1.0,3.0,0,1.0,avito,780000.0,0,0,0,1
13397,седан,чёрный,4.4,407.0,бензин,147621.0,4.0,2011.0,1.0,3.0,0,1.0,avito,749900.0,0,0,0,1
13398,седан,чёрный,4.4,560.0,бензин,86500.0,4.0,2013.0,2.0,3.0,0,1.0,avito,2500000.0,0,0,0,1
13399,седан,чёрный,2.0,190.0,дизель,240031.0,4.0,2017.0,1.0,1.0,0,1.0,avito,1530000.0,0,0,0,1
13400,купе,серый,2.5,187.0,бензин,180000.0,2.0,2000.0,1.0,3.0,0,1.0,avito,647000.0,0,0,0,1
13401,седан,серый,3.0,204.0,дизель,171000.0,4.0,2010.0,1.0,3.0,0,1.0,avito,995000.0,0,0,0,1
13402,внедорожник,синий,3.0,245.0,дизель,106799.0,5.0,2011.0,1.0,1.0,1,1.0,avito,1509950.0,0,0,0,1
13403,открытый,синий,4.4,333.0,бензин,155000.0,2.0,2004.0,1.0,3.0,0,1.0,avito,650000.0,0,0,0,1
13404,внедорожник,чёрный,3.0,272.0,бензин,149000.0,5.0,2008.0,1.0,2.0,1,1.0,avito,950000.0,0,0,0,1
13405,внедорожник,серый,3.0,231.0,дизель,246000.0,5.0,2007.0,1.0,2.0,1,1.0,avito,820000.0,0,0,0,1
13406,седан,серебристый,3.0,231.0,бензин,121000.0,4.0,2004.0,1.0,1.0,0,1.0,avito,720000.0,0,0,0,1
13407,внедорожник,красный,2.0,177.0,дизель,145000.0,5.0,2010.0,1.0,2.0,1,1.0,avito,545000.0,0,0,0,1
13408,внедорожник,синий,3.0,249.0,дизель,13000.0,5.0,2019.0,1.0,1.0,1,1.0,avito,3499000.0,0,0,0,1
13409,седан,серый,3.0,320.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,avito,8110890.0,1,0,1,0
13410,внедорожник,серый,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,avito,6642400.0,1,0,1,0
13411,внедорожник,белый,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,avito,4780000.0,1,0,1,0
13412,седан,белый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,avito,3207800.0,1,0,1,0
13413,внедорожник,синий,2.0,184.0,бензин,104623.0,5.0,2014.0,1.0,1.0,1,1.0,avito,1009000.0,0,0,0,1
13414,внедорожник,серый,3.0,218.0,дизель,340000.0,5.0,2007.0,1.0,3.0,1,1.0,avito,730000.0,0,0,0,1
13415,седан,чёрный,2.0,190.0,дизель,158374.0,4.0,2016.0,1.0,3.0,1,1.0,avito,1340000.0,0,0,0,1
13416,внедорожник,коричневый,2.0,190.0,дизель,93533.0,5.0,2014.0,1.0,1.0,1,1.0,avito,1567000.0,0,0,0,1
13417,внедорожник,чёрный,3.0,245.0,дизель,199000.0,5.0,2009.0,1.0,2.0,0,1.0,avito,1150000.0,0,0,0,1
13418,седан,белый,3.0,204.0,дизель,211000.0,4.0,2010.0,1.0,3.0,0,1.0,avito,933000.0,0,0,0,1
13419,седан,чёрный,2.0,190.0,дизель,162000.0,4.0,2018.0,1.0,2.0,1,1.0,avito,1689000.0,0,0,0,1
13420,купе,красный,4.4,407.0,бензин,49000.0,2.0,2012.0,1.0,2.0,1,1.0,avito,1899999.0,0,0,0,1
13421,внедорожник,белый,2.0,192.0,бензин,17000.0,5.0,2018.0,1.0,1.0,1,1.0,avito,2200000.0,0,0,0,1
13422,седан,чёрный,2.0,190.0,дизель,111065.0,4.0,2016.0,1.0,4.0,0,1.0,avito,1360000.0,0,0,0,1
13423,седан,белый,2.0,136.0,бензин,110000.0,4.0,2010.0,1.0,4.0,0,1.0,avito,630000.0,0,0,0,1
13424,внедорожник,серый,3.0,231.0,бензин,452968.0,5.0,2003.0,1.0,4.0,1,1.0,avito,500000.0,0,0,0,1
13425,седан,синий,2.0,136.0,бензин,149281.0,4.0,2011.0,1.0,4.0,0,1.0,avito,598000.0,0,0,0,1
13426,седан,чёрный,4.4,333.0,бензин,215000.0,4.0,2005.0,1.0,3.0,0,1.0,avito,420000.0,0,0,0,1
13427,внедорожник,белый,3.0,306.0,бензин,99666.0,5.0,2014.0,1.0,3.0,1,1.0,avito,1957000.0,0,0,0,1
13428,внедорожник,белый,2.0,184.0,бензин,133887.0,5.0,2013.0,1.0,1.0,1,1.0,avito,831000.0,0,0,0,1
13429,купе,красный,4.0,420.0,бензин,95000.0,2.0,2008.0,0.0,4.0,0,1.0,avito,1800000.0,0,0,0,1
13430,седан,чёрный,2.0,184.0,бензин,156450.0,4.0,2012.0,1.0,2.0,0,1.0,avito,877000.0,0,0,0,1
13431,седан,чёрный,2.0,218.0,дизель,282602.0,4.0,2015.0,1.0,1.0,1,1.0,avito,1075000.0,0,0,0,1
13432,седан,синий,4.4,560.0,бензин,85400.0,4.0,2016.0,2.0,3.0,0,1.0,avito,3149000.0,0,0,0,1
13433,седан,серый,2.5,192.0,бензин,283000.0,4.0,2004.0,1.0,3.0,0,1.0,avito,510000.0,0,0,0,1
13434,открытый,чёрный,4.0,420.0,бензин,163424.0,2.0,2008.0,2.0,3.0,0,1.0,avito,1699000.0,0,0,0,1
13435,седан,синий,3.0,286.0,дизель,165000.0,4.0,2009.0,1.0,4.0,0,1.0,avito,1350000.0,0,0,0,1
13436,седан,чёрный,3.0,258.0,бензин,133000.0,4.0,2011.0,1.0,2.0,0,1.0,avito,1000000.0,0,0,0,1
13437,седан,белый,2.0,143.0,бензин,260000.0,4.0,2008.0,1.0,3.0,0,1.0,avito,405000.0,0,0,0,1
13438,внедорожник,серый,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,avito,5600000.0,1,0,1,0
13439,внедорожник,чёрный,3.0,264.0,бензин,240000.0,5.0,2008.0,1.0,3.0,1,1.0,avito,820000.0,0,0,0,1
13440,седан,чёрный,2.5,192.0,бензин,400000.0,4.0,2003.0,1.0,4.0,0,1.0,avito,300000.0,0,0,0,1
13441,купе,чёрный,5.0,507.0,бензин,66200.0,2.0,2008.0,2.0,2.0,0,1.0,avito,1800000.0,0,0,0,1
13442,внедорожник,красный,2.0,184.0,бензин,36410.0,5.0,2016.0,1.0,1.0,1,1.0,avito,2200000.0,0,0,0,1
13443,седан,чёрный,3.0,249.0,дизель,14700.0,4.0,2019.0,1.0,1.0,1,1.0,avito,5998000.0,0,0,0,1
13444,внедорожник,серебристый,3.0,272.0,бензин,250000.0,5.0,2009.0,1.0,2.0,1,1.0,avito,930000.0,0,0,0,1
