id,engineDisplacement,enginePower,mileage,numberOfDoors,внедорожник,компактвэн,купе,лифтбек,минивэн,открытый,седан,универсал,хетчбек,белый,бордовый,голубой,жёлтый,зелёный,золотистый,золотой,коричневый,красный,оранжевый,пурпурный,розовый,серебристый,серый,синий,фиолетовый,чёрный,бензин,гибрид,дизель,электро,productionDate,ownersNumber,drive,steeringWheelSide,source,price,new,automatic,mechanical,robot,dublicate_ptc,no_ptc,original_ptc,crashed_car,excellent_state_or_new,good_state
9228,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2020.0,,1,0.0,drom_ru,3047264.0,1,1,0,0,0,1,0,0,0,0
9229,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2020.0,,1,0.0,drom_ru,3047264.0,1,1,0,0,0,1,0,0,0,0
9230,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,1,0.0,drom_ru,3000800.0,1,1,0,0,0,1,0,0,0,0
9231,1.5,140.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2020.0,,2,0.0,drom_ru,2299518.0,1,1,0,0,0,1,0,0,0,0
9232,2.0,150.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2020.0,,1,0.0,drom_ru,2588748.0,1,1,0,0,0,1,0,0,0,0
9233,2.0,150.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2020.0,,1,0.0,drom_ru,2588748.0,1,1,0,0,0,1,0,0,0,0
9234,2.0,150.0,0.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,1,0.0,drom_ru,2588748.0,1,1,0,0,0,1,0,0,0,0
9235,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,drom_ru,3400080.0,1,1,0,0,0,1,0,0,0,0
9236,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,2929221.0,1,1,0,0,0,1,0,0,0,0
9237,1.5,140.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2020.0,,2,0.0,drom_ru,2315328.0,1,1,0,0,0,1,0,0,0,0
9238,1.5,140.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,2315328.0,1,1,0,0,0,1,0,0,0,0
9239,1.5,140.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,2315328.0,1,1,0,0,0,1,0,0,0,0
9240,1.5,140.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,2315328.0,1,1,0,0,0,1,0,0,0,0
9241,1.5,140.0,0.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,2275710.0,1,1,0,0,0,1,0,0,0,0
9242,1.5,140.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,2275710.0,1,1,0,0,0,1,0,0,0,0
9243,1.5,140.0,0.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,2299518.0,1,1,0,0,0,1,0,0,0,0
9244,1.5,140.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2020.0,,2,0.0,drom_ru,2275710.0,1,1,0,0,0,1,0,0,0,0
9245,1.5,140.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2020.0,,2,0.0,drom_ru,2315328.0,1,1,0,0,0,1,0,0,0,0
9246,1.5,140.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,2299518.0,1,1,0,0,0,1,0,0,0,0
9247,1.5,140.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2020.0,,2,0.0,drom_ru,2311329.0,1,1,0,0,0,1,0,0,0,0
9248,1.5,140.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,2275710.0,1,1,0,0,0,1,0,0,0,0
9249,1.5,140.0,0.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,2275710.0,1,1,0,0,0,1,0,0,0,0
9250,3.0,340.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2020.0,,2,0.0,drom_ru,6450000.0,1,1,0,0,0,1,0,0,0,0
9251,3.0,340.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,6450000.0,1,1,0,0,0,1,0,0,0,0
9252,3.0,340.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2020.0,,2,0.0,drom_ru,6450000.0,1,1,0,0,0,1,0,0,0,0
9253,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,6170000.0,1,1,0,0,0,1,0,0,0,0
9254,3.0,340.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,8366000.0,1,1,0,0,0,1,0,0,0,0
9255,3.0,340.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,8366000.0,1,1,0,0,0,1,0,0,0,0
9256,4.4,530.0,0.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,10779700.0,1,1,0,0,0,1,0,0,0,0
9257,2.0,150.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,drom_ru,2977200.0,1,1,0,0,0,1,0,0,0,0
9258,2.0,192.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,3027200.0,1,1,0,0,0,1,0,0,0,0
9259,2.0,192.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,3027200.0,1,1,0,0,0,1,0,0,0,0
9260,2.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,4240000.0,1,1,0,0,0,1,0,0,0,0
9261,2.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2020.0,,2,0.0,drom_ru,4240000.0,1,1,0,0,0,1,0,0,0,0
9262,2.0,184.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,3730000.0,1,1,0,0,0,1,0,0,0,0
9263,3.0,360.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,6403400.0,1,1,0,0,0,1,0,0,0,0
9264,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,4020000.0,1,1,0,0,0,1,0,0,0,0
9265,3.0,340.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,7814200.0,1,1,0,0,0,1,0,0,0,0
9266,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,5580000.0,1,1,0,0,0,1,0,0,0,0
9267,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,5390000.0,1,1,0,0,0,1,0,0,0,0
9268,2.0,150.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,2975400.0,1,1,0,0,0,1,0,0,0,0
9269,2.0,184.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,3660000.0,1,1,0,0,0,1,0,0,0,0
9270,2.0,184.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,3660000.0,1,1,0,0,0,1,0,0,0,0
9271,2.0,184.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,3660000.0,1,1,0,0,0,1,0,0,0,0
9272,3.0,326.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,6183900.0,1,1,0,0,0,1,0,0,0,0
9273,2.0,192.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,3025400.0,1,1,0,0,0,1,0,0,0,0
9274,2.0,192.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,3025400.0,1,1,0,0,0,1,0,0,0,0
9275,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,3800000.0,1,1,0,0,0,1,0,0,0,0
9276,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,drom_ru,6110000.0,1,1,0,0,0,1,0,0,0,0
9277,2.0,184.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2020.0,,2,0.0,drom_ru,3660000.0,1,1,0,0,0,1,0,0,0,0
9278,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,3880000.0,1,1,0,0,0,1,0,0,0,0
9279,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,3884200.0,1,1,0,0,0,1,0,0,0,0
9280,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,3884200.0,1,1,0,0,0,1,0,0,0,0
9281,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,drom_ru,3880000.0,1,1,0,0,0,1,0,0,0,0
9282,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,3880000.0,1,1,0,0,0,1,0,0,0,0
9283,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,3880000.0,1,1,0,0,0,1,0,0,0,0
9284,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,drom_ru,3880000.0,1,1,0,0,0,1,0,0,0,0
9285,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,3880000.0,1,1,0,0,0,1,0,0,0,0
9286,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,drom_ru,3880000.0,1,1,0,0,0,1,0,0,0,0
9287,3.0,340.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,6940000.0,1,1,0,0,0,1,0,0,0,0
9288,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,3510000.0,1,1,0,0,0,1,0,0,0,0
9289,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,3510000.0,1,1,0,0,0,1,0,0,0,0
9290,2.0,150.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,drom_ru,2860000.0,1,1,0,0,0,1,0,0,0,0
9291,2.0,150.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,2860000.0,1,1,0,0,0,1,0,0,0,0
9292,1.5,140.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2020.0,,2,0.0,drom_ru,2420000.0,1,1,0,0,0,1,0,0,0,0
9293,1.5,140.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,2420000.0,1,1,0,0,0,1,0,0,0,0
9294,2.0,192.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,2810000.0,1,1,0,0,0,1,0,0,0,0
9295,2.0,192.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,2810000.0,1,1,0,0,0,1,0,0,0,0
9296,2.0,192.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2020.0,,2,0.0,drom_ru,2810000.0,1,1,0,0,0,1,0,0,0,0
9297,2.0,192.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,2810000.0,1,1,0,0,0,1,0,0,0,0
9298,3.0,249.0,0.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,6860000.0,1,1,0,0,0,1,0,0,0,0
9299,3.0,249.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,drom_ru,6860000.0,1,1,0,0,0,1,0,0,0,0
9300,2.0,150.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,drom_ru,2960000.0,1,1,0,0,0,1,0,0,0,0
9301,2.0,306.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,3935700.0,1,1,0,0,0,1,0,0,0,0
9302,1.5,140.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,2090000.0,1,1,0,0,0,1,0,0,0,0
9303,3.0,249.0,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,drom_ru,5280000.0,1,1,0,0,0,1,0,0,0,0
9304,1.9,190.0,0.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,4420000.0,1,1,0,0,0,1,0,0,0,0
9305,3.0,249.0,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,5631500.0,1,1,0,0,0,1,0,0,0,0
9306,2.0,249.0,0.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,4050000.0,1,1,0,0,0,1,0,0,0,0
9307,2.0,249.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2020.0,,2,0.0,drom_ru,4050000.0,1,1,0,0,0,1,0,0,0,0
9308,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,3730000.0,1,1,0,0,0,1,0,0,0,0
9309,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,3730000.0,1,1,0,0,0,1,0,0,0,0
9310,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,drom_ru,3730000.0,1,1,0,0,0,1,0,0,0,0
9311,3.0,249.0,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,drom_ru,6088600.0,1,1,0,0,0,1,0,0,0,0
9312,3.0,249.0,0.0,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,5823300.0,1,1,0,0,0,1,0,0,0,0
9313,3.0,249.0,0.0,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,5280000.0,1,1,0,0,0,1,0,0,0,0
9314,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,1,0.0,drom_ru,3444000.0,1,1,0,0,0,1,0,0,0,0
9315,2.0,184.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020.0,,1,0.0,drom_ru,3250000.0,1,1,0,0,0,1,0,0,0,0
9316,2.0,184.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2020.0,,1,0.0,drom_ru,3250000.0,1,1,0,0,0,1,0,0,0,0
9317,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,3730000.0,1,1,0,0,0,1,0,0,0,0
9318,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2020.0,,1,0.0,drom_ru,3410000.0,1,1,0,0,0,1,0,0,0,0
9319,2.0,150.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,1,0.0,drom_ru,2787800.0,1,1,0,0,0,1,0,0,0,0
9320,2.0,150.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2020.0,,1,0.0,drom_ru,2787800.0,1,1,0,0,0,1,0,0,0,0
9321,2.0,150.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2020.0,,1,0.0,drom_ru,2787800.0,1,1,0,0,0,1,0,0,0,0
9322,2.0,150.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2020.0,,1,0.0,drom_ru,2779300.0,1,1,0,0,0,1,0,0,0,0
9323,2.0,150.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,1,0.0,drom_ru,2779300.0,1,1,0,0,0,1,0,0,0,0
9324,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,3223500.0,1,1,0,0,0,1,0,0,0,0
9325,1.5,140.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2020.0,,2,0.0,drom_ru,2420000.0,1,1,0,0,0,1,0,0,0,0
9326,3.0,320.0,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,drom_ru,6094700.0,1,1,0,0,0,1,0,0,0,0
9327,3.0,249.0,0.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,6860000.0,1,1,0,0,0,1,0,0,0,0
9328,3.0,249.0,0.0,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,5280000.0,1,1,0,0,0,1,0,0,0,0
9329,3.0,249.0,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,5280000.0,1,1,0,0,0,1,0,0,0,0
9330,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,6400000.0,1,1,0,0,0,1,0,0,0,0
9331,3.0,340.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2020.0,,2,0.0,drom_ru,7180000.0,1,1,0,0,0,1,0,0,0,0
9332,3.0,400.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,drom_ru,9147600.0,1,1,0,0,0,1,0,0,0,0
9333,3.0,400.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,drom_ru,7184700.0,1,1,0,0,0,1,0,0,0,0
9334,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,7650031.0,1,1,0,0,0,1,0,0,0,0
9335,2.0,231.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,drom_ru,4950000.0,1,1,0,0,0,1,0,0,0,0
9336,2.0,231.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,4950000.0,1,1,0,0,0,1,0,0,0,0
9337,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2020.0,,2,0.0,drom_ru,3880000.0,1,1,0,0,0,1,0,0,0,0
9338,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2020.0,,2,0.0,drom_ru,3920000.0,1,1,0,0,0,1,0,0,0,0
